strategy,symbol,params,n_trades,win_rate,total_pnl,avg_win,avg_loss,profit_factor,sharpe,dsr,max_dd
Repeated_Replenishment,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",2961,0.4522,37796.0,391.61,-299.98,1.078,0.7212,0.3553,20466.0
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""rr_ratio"": 1.5, ""hold_bars"": 10}",4015,0.4421,32898.22,395.24,-298.51,1.049,0.4414,0.3545,53734.0
OFI_Reversal,GC,"{""ofi_pct"": 95, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",5733,0.3893,39243.5,395.83,-241.14,1.046,0.4708,0.352,32820.0
Repeated_Replenishment,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",3027,0.4562,41426.5,372.31,-287.2,1.088,0.808,0.3517,16378.5
Absorption_Reversal,GC,"{""abs_pct"": 80, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 12}",11840,0.3992,156409.0,355.19,-213.97,1.103,1.1074,0.3428,31537.5
CVD_VWAP,GC,"{""vwap_band"": 0.25, ""cvd_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 8}",2976,0.453,30251.5,382.48,-298.12,1.062,0.434,0.3406,14866.0
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 12}",8833,0.3979,151774.5,379.67,-222.41,1.128,1.2691,0.3404,19981.0
CVD_Microprice,GC,"{""cvd_pct"": 80, ""mp_ticks"": 1.0, ""rr_ratio"": 2.0, ""hold_bars"": 5}",5581,0.4402,117854.5,364.49,-248.94,1.152,1.5858,0.3379,24834.5
OFI_Microprice,GC,"{""mp_diff_pct"": 70, ""ofi_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 5}",9137,0.4105,130241.5,334.08,-208.49,1.116,1.2443,0.3359,44108.0
CVD_Microprice,GC,"{""cvd_pct"": 80, ""mp_ticks"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",6012,0.4401,118777.0,349.26,-239.26,1.147,1.5492,0.3357,24980.0
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.5, ""persist_bars"": 3, ""rr_ratio"": 2.0, ""hold_bars"": 10}",3762,0.4104,160317.42,541.84,-304.91,1.237,1.918,0.3351,14171.5
Repeated_Replenishment,GC,"{""imbal_thr"": 0.2, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",3739,0.4525,33296.5,353.13,-275.62,1.059,0.5997,0.3315,18787.5
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.7, ""rr_ratio"": 1.5, ""hold_bars"": 8}",1812,0.4448,13674.0,386.24,-295.86,1.046,0.3484,0.3305,16044.0
Repeated_Replenishment,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",3509,0.446,32907.75,376.46,-286.14,1.059,0.5425,0.3289,27676.5
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""rr_ratio"": 1.5, ""hold_bars"": 5}",6673,0.4476,25935.17,317.99,-250.66,1.028,0.2998,0.3211,75455.5
CVD_Microprice,GC,"{""cvd_pct"": 60, ""mp_ticks"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 10}",7542,0.42,223647.0,423.92,-255.9,1.2,2.0388,0.32,16538.0
Repeated_Replenishment,GC,"{""imbal_thr"": 0.2, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",3653,0.4506,29235.0,369.66,-288.6,1.05,0.5196,0.3195,22472.5
MultiTF_OFI,GC,"{""trend_window"": 20, ""entry_pct"": 85, ""rr_ratio"": 2.0, ""hold_bars"": 5}",9823,0.415,119973.5,314.55,-202.31,1.103,1.1257,0.317,33454.0
OFI_Reversal,GC,"{""ofi_pct"": 95, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 5}",6333,0.3992,22314.5,333.41,-215.65,1.027,0.2902,0.317,43741.5
CVD_Microprice,GC,"{""cvd_pct"": 60, ""mp_ticks"": 1.0, ""rr_ratio"": 2.0, ""hold_bars"": 10}",6911,0.4212,233936.5,451.07,-269.78,1.217,2.1517,0.3151,16538.0
MultiTF_OFI,GC,"{""trend_window"": 20, ""entry_pct"": 75, ""rr_ratio"": 2.0, ""hold_bars"": 5}",11407,0.411,137418.5,313.38,-198.2,1.103,1.1273,0.3141,43107.0
CVD_Absorption,GC,"{""cvd_pct"": 20, ""price_bias"": ""body"", ""rr_ratio"": 2.5, ""hold_bars"": 5}",4603,0.3924,118474.5,332.21,-172.15,1.246,1.8866,0.3129,26431.5
CVD_Absorption,GC,"{""cvd_pct"": 20, ""price_bias"": ""close"", ""rr_ratio"": 2.5, ""hold_bars"": 5}",4603,0.3924,118474.5,332.21,-172.15,1.246,1.8866,0.3129,26431.5
CVD_Microprice,GC,"{""cvd_pct"": 70, ""mp_ticks"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",7456,0.4337,115271.0,348.99,-240.02,1.114,1.2849,0.3117,22626.5
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",7006,0.4449,28526.22,345.18,-269.32,1.027,0.3044,0.3096,68178.5
Repeated_Replenishment,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",3593,0.4467,28472.25,358.0,-274.71,1.052,0.48,0.3075,26712.5
CVD_Microprice,GC,"{""cvd_pct"": 70, ""mp_ticks"": 1.0, ""rr_ratio"": 2.0, ""hold_bars"": 5}",6897,0.4347,119659.5,366.61,-251.2,1.122,1.358,0.305,21038.5
OFI_Microprice,GC,"{""mp_diff_pct"": 70, ""ofi_pct"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 5}",10217,0.4043,90510.5,324.36,-205.29,1.072,0.8154,0.3043,52859.5
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",5583,0.4456,26500.22,368.27,-287.48,1.03,0.3107,0.3015,51101.5
OFI_Microprice,GC,"{""mp_diff_pct"": 80, ""ofi_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 5}",7481,0.4028,75884.5,349.52,-218.72,1.078,0.7751,0.3013,51853.5
OFI_Microprice,GC,"{""mp_diff_pct"": 60, ""ofi_pct"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 10}",10329,0.3954,94042.5,363.8,-222.85,1.068,0.7459,0.3005,59733.5
OFI_Continuation,GC,"{""ofi_pct"": 95, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 5}",2280,0.4219,12680.0,275.43,-191.41,1.05,0.4221,0.2987,18075.5
OFI_Reversal,GC,"{""ofi_pct"": 95, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",6164,0.3999,20414.0,336.11,-218.46,1.025,0.2697,0.2949,44885.0
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 30, ""rr_ratio"": 2.0, ""hold_bars"": 5}",10129,0.4124,110611.5,302.42,-193.65,1.096,0.9136,0.2928,45094.5
MultiTF_OFI,GC,"{""trend_window"": 40, ""entry_pct"": 85, ""rr_ratio"": 2.0, ""hold_bars"": 10}",8495,0.4098,144948.5,366.3,-225.4,1.128,1.3596,0.2919,26258.0
OFI_Microprice,GC,"{""mp_diff_pct"": 70, ""ofi_pct"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 10}",9256,0.3955,77528.0,368.3,-227.13,1.061,0.6953,0.2902,57179.5
MultiTF_OFI,GC,"{""trend_window"": 40, ""entry_pct"": 75, ""rr_ratio"": 2.0, ""hold_bars"": 10}",9822,0.409,190380.0,365.21,-219.93,1.149,1.4312,0.2874,27165.5
OFI_Microprice,GC,"{""mp_diff_pct"": 60, ""ofi_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 10}",9385,0.3987,137005.5,374.8,-224.26,1.108,1.1099,0.2858,37124.0
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 5}",9834,0.4098,134255.0,318.61,-198.1,1.117,1.157,0.2842,48870.5
CVD_Acceleration,GC,"{""accel_std"": 1.5, ""rr_ratio"": 1.5, ""hold_bars"": 8}",4562,0.4393,24452.0,273.4,-204.63,1.047,0.4287,0.2796,46283.5
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 30, ""rr_ratio"": 2.0, ""hold_bars"": 8}",9490,0.4072,152355.0,339.06,-205.79,1.132,1.2822,0.2794,30646.0
OFI_Microprice,GC,"{""mp_diff_pct"": 60, ""ofi_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 5}",10346,0.4094,147638.0,328.04,-203.26,1.119,1.1947,0.2743,44485.5
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",6084,0.4494,19995.72,329.24,-262.73,1.023,0.2547,0.2734,52575.0
OFI_Continuation,GC,"{""ofi_pct"": 93, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 5}",2591,0.4137,15599.5,283.51,-189.81,1.054,0.4299,0.2712,22259.5
OFI_Microprice,GC,"{""mp_diff_pct"": 70, ""ofi_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 10}",8329,0.3994,123901.5,381.57,-229.02,1.108,1.1085,0.2708,37985.0
CVD_Absorption,GC,"{""cvd_pct"": 30, ""price_bias"": ""close"", ""rr_ratio"": 1.5, ""hold_bars"": 10}",5774,0.4382,16044.5,246.96,-187.66,1.026,0.2545,0.2674,72071.5
CVD_Absorption,GC,"{""cvd_pct"": 30, ""price_bias"": ""body"", ""rr_ratio"": 1.5, ""hold_bars"": 10}",5774,0.4382,16044.5,246.96,-187.66,1.026,0.2545,0.2674,72071.5
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""rr_ratio"": 2.0, ""hold_bars"": 10}",5797,0.4064,162083.83,470.63,-275.13,1.171,1.5419,0.2611,18342.5
Absorption_Reversal,GC,"{""abs_pct"": 80, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 8}",12514,0.4091,154445.0,324.95,-204.05,1.102,1.0469,0.2579,31076.0
OFI_Continuation,GC,"{""ofi_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 5}",2677,0.4143,17756.5,288.86,-192.98,1.059,0.4317,0.2548,21515.5
OFI_Microprice,GC,"{""mp_diff_pct"": 60, ""ofi_pct"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 5}",11484,0.4055,122243.0,321.0,-201.06,1.089,0.953,0.2543,46598.5
CVD_Absorption,GC,"{""cvd_pct"": 20, ""price_bias"": ""close"", ""rr_ratio"": 2.0, ""hold_bars"": 5}",4679,0.408,73407.5,289.63,-173.1,1.153,1.2438,0.2532,30583.5
CVD_Absorption,GC,"{""cvd_pct"": 20, ""price_bias"": ""body"", ""rr_ratio"": 2.0, ""hold_bars"": 5}",4679,0.408,73407.5,289.63,-173.1,1.153,1.2438,0.2532,30583.5
OFI_Microprice,GC,"{""mp_diff_pct"": 80, ""ofi_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 10}",6889,0.3929,66197.5,396.26,-240.67,1.066,0.6449,0.2515,45006.0
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",5522,0.4478,17115.72,329.41,-261.57,1.021,0.2284,0.2503,57948.0
CVD_Acceleration,GC,"{""accel_std"": 1.5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",4665,0.4287,12642.0,254.54,-186.28,1.025,0.2177,0.2492,67096.0
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 8}",9204,0.4067,146459.0,348.23,-211.86,1.127,1.2544,0.2474,29334.5
MultiTF_OFI,GC,"{""trend_window"": 20, ""entry_pct"": 75, ""rr_ratio"": 2.0, ""hold_bars"": 10}",10278,0.408,193253.0,366.11,-220.52,1.144,1.4131,0.2472,24047.0
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",7638,0.4492,19392.72,308.89,-247.31,1.019,0.2178,0.2446,66464.0
Absorption_Reversal,GC,"{""abs_pct"": 85, ""roll_win"": 30, ""rr_ratio"": 2.0, ""hold_bars"": 5}",12945,0.4099,169954.5,303.28,-188.41,1.118,1.221,0.2426,44353.5
CVD_Microprice,GC,"{""cvd_pct"": 70, ""mp_ticks"": 1.0, ""rr_ratio"": 2.0, ""hold_bars"": 10}",6248,0.4261,212853.0,445.37,-271.26,1.219,2.1335,0.2414,16464.0
CVD_Absorption,GC,"{""cvd_pct"": 20, ""price_bias"": ""close"", ""rr_ratio"": 2.5, ""hold_bars"": 10}",4309,0.3741,121671.5,401.03,-194.58,1.232,1.5823,0.2398,34154.0
CVD_Absorption,GC,"{""cvd_pct"": 20, ""price_bias"": ""body"", ""rr_ratio"": 2.5, ""hold_bars"": 10}",4309,0.3741,121671.5,401.03,-194.58,1.232,1.5823,0.2398,34154.0
Absorption_Reversal,GC,"{""abs_pct"": 85, ""roll_win"": 30, ""rr_ratio"": 2.0, ""hold_bars"": 12}",11278,0.4006,202235.0,361.91,-211.96,1.141,1.4149,0.2388,21641.0
CVD_Microprice,GC,"{""cvd_pct"": 70, ""mp_ticks"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 10}",6778,0.423,195267.0,421.45,-259.02,1.193,1.9759,0.2357,16464.0
Depth_Imbalance_Momentum,GC,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""rr_ratio"": 1.5, ""hold_bars"": 10}",6129,0.4394,20911.67,359.95,-276.03,1.022,0.2099,0.2336,87947.0
OFI_Microprice,GC,"{""mp_diff_pct"": 80, ""ofi_pct"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 10}",7751,0.3908,44204.5,382.2,-235.81,1.04,0.4316,0.2325,44955.5
CVD_Slope_Regime,GC,"{""slope_window"": 20, ""slope_thr"": 0.0, ""rr_ratio"": 1.5, ""hold_bars"": 8}",3184,0.4347,25252.5,288.8,-208.03,1.067,0.4931,0.2308,37922.5
CVD_Slope_Regime,GC,"{""slope_window"": 20, ""slope_thr"": 0.0, ""rr_ratio"": 1.5, ""hold_bars"": 15}",3139,0.4377,35380.5,304.05,-216.65,1.093,0.6984,0.2231,31777.0
CVD_Microprice,GC,"{""cvd_pct"": 60, ""mp_ticks"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",8375,0.4272,143518.5,355.58,-235.3,1.127,1.313,0.2225,21873.0
Absorption_Reversal,GC,"{""abs_pct"": 85, ""roll_win"": 30, ""rr_ratio"": 2.0, ""hold_bars"": 8}",11925,0.4101,191355.5,330.01,-202.26,1.134,1.3933,0.2212,22002.0
CVD_Microprice,GC,"{""cvd_pct"": 60, ""mp_ticks"": 1.0, ""rr_ratio"": 2.0, ""hold_bars"": 5}",7703,0.427,151903.5,377.39,-246.79,1.139,1.4023,0.2204,19999.0
CVD_Microprice,GC,"{""cvd_pct"": 60, ""mp_ticks"": 1.0, ""rr_ratio"": 1.5, ""hold_bars"": 10}",7331,0.4488,64226.5,349.8,-268.9,1.059,0.5331,0.2148,60476.0
CVD_Microprice,GC,"{""cvd_pct"": 60, ""mp_ticks"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 10}",7991,0.4479,60196.5,331.86,-255.56,1.053,0.4686,0.211,70374.5
CVD_Absorption,GC,"{""cvd_pct"": 30, ""price_bias"": ""close"", ""rr_ratio"": 2.0, ""hold_bars"": 10}",5523,0.3949,95546.5,327.62,-185.22,1.154,1.2089,0.2081,36389.0
CVD_Absorption,GC,"{""cvd_pct"": 30, ""price_bias"": ""body"", ""rr_ratio"": 2.0, ""hold_bars"": 10}",5523,0.3949,95546.5,327.62,-185.22,1.154,1.2089,0.2081,36389.0
CVD_Slope_Regime,GC,"{""slope_window"": 5, ""slope_thr"": 0.0, ""rr_ratio"": 2.0, ""hold_bars"": 15}",6768,0.3927,123515.67,397.91,-227.28,1.132,0.9781,0.1944,28893.5
Sweep_Continuation,GC,"{""min_sweeps"": 2, ""confirm_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",578,0.4204,1246.0,223.23,-158.2,1.024,0.206,0.1912,6275.0
CVD_Microprice,GC,"{""cvd_pct"": 60, ""mp_ticks"": 1.0, ""rr_ratio"": 1.5, ""hold_bars"": 5}",7987,0.4469,15821.0,308.78,-245.86,1.015,0.1343,0.1894,105067.5
CVD_Absorption,GC,"{""cvd_pct"": 20, ""price_bias"": ""close"", ""rr_ratio"": 2.0, ""hold_bars"": 10}",4429,0.4005,63477.5,327.28,-194.77,1.123,0.9336,0.1894,35237.0
CVD_Absorption,GC,"{""cvd_pct"": 20, ""price_bias"": ""body"", ""rr_ratio"": 2.0, ""hold_bars"": 10}",4429,0.4005,63477.5,327.28,-194.77,1.123,0.9336,0.1894,35237.0
CVD_VWAP,GC,"{""vwap_band"": 0.5, ""cvd_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 8}",3750,0.4459,13903.0,359.71,-282.74,1.024,0.1876,0.1779,19761.5
CVD_Absorption,GC,"{""cvd_pct"": 30, ""price_bias"": ""body"", ""rr_ratio"": 2.5, ""hold_bars"": 10}",5331,0.3665,151908.0,397.23,-184.86,1.243,1.6154,0.1724,18268.0
CVD_Absorption,GC,"{""cvd_pct"": 30, ""price_bias"": ""close"", ""rr_ratio"": 2.5, ""hold_bars"": 10}",5331,0.3665,151908.0,397.23,-184.86,1.243,1.6154,0.1724,18268.0
Absorption_Reversal,GC,"{""abs_pct"": 80, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 5}",13607,0.4128,198674.5,302.83,-188.02,1.132,1.1983,0.1686,34402.5
CVD_Microprice,GC,"{""cvd_pct"": 70, ""mp_ticks"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 10}",7156,0.454,72754.0,332.88,-258.19,1.072,0.6176,0.1659,48997.0
CVD_Microprice,GC,"{""cvd_pct"": 70, ""mp_ticks"": 1.0, ""rr_ratio"": 1.5, ""hold_bars"": 5}",7145,0.4521,12306.5,305.82,-249.17,1.013,0.1236,0.1632,73189.0
CVD_Microprice,GC,"{""cvd_pct"": 70, ""mp_ticks"": 1.0, ""rr_ratio"": 1.5, ""hold_bars"": 10}",6610,0.4557,74439.0,347.55,-270.25,1.077,0.6674,0.1575,41821.5
Sweep_Continuation,GC,"{""min_sweeps"": 3, ""confirm_bars"": 1, ""rr_ratio"": 1.5, ""hold_bars"": 10}",822,0.4513,1308.5,214.82,-173.81,1.017,0.1544,0.1572,10350.0
CVD_Slope_Regime,GC,"{""slope_window"": 5, ""slope_thr"": 0.0, ""rr_ratio"": 2.0, ""hold_bars"": 8}",7119,0.3987,129425.17,359.18,-207.88,1.145,1.023,0.1553,34227.0
Repeated_Replenishment,GC,"{""imbal_thr"": 0.2, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",4375,0.4485,9133.25,346.07,-277.61,1.014,0.1513,0.1431,29581.0
OFI_Reversal,GC,"{""ofi_pct"": 85, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 5}",9742,0.4097,125275.0,338.91,-213.41,1.102,0.957,0.1416,30511.0
OFI_Reversal,GC,"{""ofi_pct"": 85, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",9451,0.4097,115816.5,342.72,-217.1,1.096,0.8949,0.1399,26848.0
CVD_Microprice,GC,"{""cvd_pct"": 70, ""mp_ticks"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",7723,0.4507,10859.0,292.74,-237.66,1.011,0.0979,0.1389,85802.5
MultiTF_OFI,GC,"{""trend_window"": 40, ""entry_pct"": 75, ""rr_ratio"": 1.5, ""hold_bars"": 10}",10462,0.4496,15498.0,276.17,-222.93,1.012,0.1294,0.1388,71419.5
OFI_Continuation,GC,"{""ofi_pct"": 95, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 10}",2213,0.4035,4111.5,319.56,-213.08,1.015,0.1318,0.1202,29394.0
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 12}",9376,0.4388,11697.5,287.38,-222.46,1.01,0.1017,0.1172,101558.0
OFI_Reversal,GC,"{""ofi_pct"": 85, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 10}",8872,0.4015,129884.0,386.66,-234.91,1.104,0.8686,0.1157,33446.0
OFI_Reversal,GC,"{""ofi_pct"": 85, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",8609,0.3997,115668.5,392.26,-238.8,1.094,0.7807,0.1149,32721.5
CVD_Microprice,GC,"{""cvd_pct"": 60, ""mp_ticks"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",8683,0.4447,9634.5,293.74,-233.2,1.009,0.0737,0.1067,121282.5
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 2, ""absorption_thr"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 8}",677,0.3796,811.5,271.13,-163.98,1.012,0.0934,0.103,11581.5
MultiTF_OFI,GC,"{""trend_window"": 40, ""entry_pct"": 85, ""rr_ratio"": 1.5, ""hold_bars"": 10}",8989,0.4488,9593.0,279.93,-225.96,1.009,0.0888,0.0976,64932.0
Repeated_Replenishment,GC,"{""imbal_thr"": 0.2, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",4477,0.4485,4954.75,329.79,-266.21,1.008,0.086,0.0795,27980.0
Sweep_Continuation,GC,"{""min_sweeps"": 2, ""confirm_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",546,0.4176,655.0,266.36,-188.92,1.011,0.0967,0.0773,6914.5
MultiTF_OFI,GC,"{""trend_window"": 40, ""entry_pct"": 75, ""rr_ratio"": 1.5, ""hold_bars"": 5}",11349,0.4451,8470.5,251.14,-200.14,1.007,0.0751,0.0734,97782.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.8, ""rr_ratio"": 1.5, ""hold_bars"": 8}",1393,0.458,1829.5,413.58,-347.06,1.007,0.0502,0.0426,17984.0
CVD_Microprice,GC,"{""cvd_pct"": 80, ""mp_ticks"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",6172,0.455,3031.5,288.41,-239.84,1.004,0.045,0.0412,52555.5
CVD_Microprice,GC,"{""cvd_pct"": 80, ""mp_ticks"": 1.0, ""rr_ratio"": 1.5, ""hold_bars"": 5}",5733,0.4554,2739.0,300.8,-250.69,1.003,0.0436,0.0389,48011.5
OFI_Continuation,GC,"{""ofi_pct"": 93, ""roll_win"": 120, ""rr_ratio"": 1.5, ""hold_bars"": 10}",2202,0.4587,1163.0,249.81,-210.69,1.005,0.0417,0.0339,17218.0
OFI_Continuation,GC,"{""ofi_pct"": 90, ""roll_win"": 120, ""rr_ratio"": 1.5, ""hold_bars"": 10}",2259,0.4591,1051.5,253.83,-214.54,1.004,0.0344,0.0264,25006.5
CVD_Absorption,GC,"{""cvd_pct"": 20, ""price_bias"": ""close"", ""rr_ratio"": 1.5, ""hold_bars"": 5}",4779,0.4371,1003.0,227.31,-176.15,1.002,0.0173,0.0094,61600.5
